Episode,Date,Guests (Himself/Herself - Role),References
5x6,2002-11-10,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);j0l9nspu:Will Self (Himself - Team Captain);q7uz0yk1:Eddy Grant (Himself);qhn91zwj:Victoria Silvstedt (Herself);9b46vz01:Johnny Vegas (Himself);4d5ayc3b:Sabrina Washington (Herself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
5x7,2002-11-17,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);j0l9nspu:Will Self (Himself - Team Captain);iz7ve7yp:Tess Daly (Herself);wjjq9pp4:Stuart Hall (Himself);sphlzl1x:Nick Moran (Himself);9b46vz01:Johnny Vegas (Himself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
5x8,2002-11-24,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);j0l9nspu:Will Self (Himself - Team Captain);2f1nzrjr:Zoë Ball (Herself);xx8dgpf3:Valerie Singleton (Herself);txfjuw9r:Fatboy Slim (Himself);9b46vz01:Johnny Vegas (Himself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
5x9,2002-12-01,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);j0l9nspu:Will Self (Himself - Team Captain);lc93xu1n:Les Dennis (Himself);9is1bis3:Alex Sibley (Himself);4erpgze9:Penny Smith (Herself);9b46vz01:Johnny Vegas (Himself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
5x10,2002-12-08,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);j0l9nspu:Will Self (Himself - Team Captain);h4gg3w6e:Mo Mowlam (Herself);u14gkpqa:Miranda Richardson (Herself);h7xt9eq2:Chris Steele (Himself);9b46vz01:Johnny Vegas (Himself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
5x11,2002-12-15,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);j0l9nspu:Will Self (Himself - Team Captain);ay3a70nc:Lisa Barbuscia (Herself);66mpqphd:Frankie Fraser (Himself);4yuzqr39:Barry McGuigan (Himself);9b46vz01:Johnny Vegas (Himself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
5x12,2002-12-22,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);j0l9nspu:Will Self (Himself - Team Captain);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);9b46vz01:Johnny Vegas (Himself);1hi1g75c:Robin Gibb (Himself);jla1y4bc:Hugh Laurie (Himself);kbmpal9o:Anthea Turner (Herself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
6x0,2008-12-30,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);goz3ofbt:Jack Dee (Himself - Team Captain);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);s2m8p4kr:Dizzee Rascal (Himself);khat0fyv:Peter Jones (Himself);eldevkqe:Kate Garraway (Herself);l0a9ekbh:Christine Walkden (Herself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
6x1,2009-08-26,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);n8fubkkv:Christine Bleakley (Herself);goz3ofbt:Jack Dee (Himself - Team Captain);45ivlqhs:D.J. Ironik (Himself);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);rasf33l1:Paddy McGuinness (Himself);azo5ywnj:Dan Renton Skinner (Himself - Angelos Epithemiou);wguqcrlr:Matt Lucas (Himself - George Dawes);,
6x2,2009-09-02,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);goz3ofbt:Jack Dee (Himself - Team Captain);1ikeux91:Liz McClarnon (Herself);azo5ywnj:Dan Renton Skinner (Himself - Angelos Epithemiou);1h4t1xrp:Gregg Wallace (Himself);12ao3g9k:Ricky Wilson (Himself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
6x3,2009-09-09,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);goz3ofbt:Jack Dee (Himself - Team Captain);zafh7ioh:Julia Bradbury (Herself);lob0l3i4:Paddy Considine (Himself);9v5nc3nl:Martin Freeman (Himself);0lr60j5h:Tony Way (Himself);azo5ywnj:Dan Renton Skinner (Himself - Angelos Epithemiou);wguqcrlr:Matt Lucas (Himself - George Dawes);,
6x4,2009-09-16,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);goz3ofbt:Jack Dee (Himself - Team Captain);3xla1274:Lee Mack (Himself);ok9x3a0m:David Myers (Himself);azo5ywnj:Dan Renton Skinner (Himself - Angelos Epithemiou);986i07kd:Kim Woodburn (Herself);wguqcrlr:Matt Lucas (Himself - George Dawes);,
6x5,2009-09-23,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);goz3ofbt:Jack Dee (Himself - Team Captain);71hqlc6t:Mutya Buena (Herself);5mrxpurq:Lenny Henry (Himself);j4x51a23:Laurence Llewelyn-Bowen (Himself);azo5ywnj:Dan Renton Skinner (Himself - Angelos Epithemiou);wguqcrlr:Matt Lucas (Himself - George Dawes);,
6x6,2009-09-30,y4h3y6yc:Vic Reeves (Himself - Presenter);k4ynw4wa:Bob Mortimer (Himself - Presenter);x2vmpjxi:Ulrika Jonsson (Herself - Team Captain);goz3ofbt:Jack Dee (Himself - Team Captain);0tldhorj:Tony Blackburn (Himself);ezum7f40:Noel Fielding (Himself);lgnwwo0o:Zoe Salmon (Herself);azo5ywnj:Dan Renton Skinner (Himself - Angelos Epithemiou);wguqcrlr:Matt Lucas (Himself - George Dawes);,
