Episode,Date,Guests (Himself/Herself - Role),References
4x02,2014-08-08,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);ezum7f40:Noel Fielding (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
4x03,2014-08-15,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);xpwaaxiw:Carrie Fisher (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
4x04,2014-08-22,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);b699bgwj:Daniel Radcliffe (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
4x05,2014-08-29,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);j9nk18ol:John Bishop (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
4x06,2014-09-05,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);std2sp3i:Nick Frost (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x00,2015-01-02,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);fwsawolj:Richard Ayoade (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x01,2015-01-09,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);x9y0q5f5:Dara O'Briain (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x02,2015-01-16,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);hk2rczao:Alan Davies (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x03,2015-01-23,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);l3qwywbu:Kathy Burke (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x04,2015-01-30,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);3preqmj5:Nick Clegg (Himself);roo1tkll:Miranda Hart (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x05,2015-02-06,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);1fchiwmk:Stephen Mangan (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x06,2015-02-13,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);m2nw4eae:David Mitchell (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x07,2015-02-20,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);h5uf126l:Russell Crowe (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
5x08,2015-02-27,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);oxyl45br:Sarah Millican (Herself);emyy546o:RJ Mitte (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
