Episode,Date,Guests (Himself/Herself - Role),References
3x08,2017-04-10,bpkow9yl:Deborah Frances-White (Herself - Host);8uj80z2f:Athena Kugblenu (Herself);z1nz6b3b:Larry Dean (Himself);xtr0bhwa:Dan Schreiber (Himself);w4f6u45r:Avery Edison (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/3.8tablemanners
4x01,2017-05-29,bpkow9yl:Deborah Frances-White (Herself - Host);qa5s3f3t:Phil Wang (Himself);0safrs9p:Jason Forbes (Himself);r7dehqvs:George Fouracres (Himself);8o7s767y:Sarah Bennetto (Herself);xddxlj0j:Bec Hill (Herself);ikeaww1y:Rachel Parris (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),
4x02,2017-06-05,bpkow9yl:Deborah Frances-White (Herself - Host);r821lnn1:Radu Isac (Himself);w4f6u45r:Avery Edison (Herself);zs45y9m6:Felicity Ward (Herself);irmr1td1:Sindhu Vee (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/4.2teethwithraduisac-averyedison-felicitywardandsindhuvee
4x03,2017-06-12,bpkow9yl:Deborah Frances-White (Herself - Host);japacokt:Paul Sinha (Himself);irmr1td1:Sindhu Vee (Herself);aftia5ep:Francesco de Carlo (Himself);8uj80z2f:Athena Kugblenu (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/4.3mannerscostnothingwithpaulsinha-sinduvee-francescodecarloandathenakugblenu
4x04,2017-06-19,bpkow9yl:Deborah Frances-White (Herself - Host);qa5s3f3t:Phil Wang (Himself);q8e2d6fa:Bisha K Ali (Herself);uh7i0lge:Leyla Hussein (Herself);b98nhowu:Abigoliah Schamaun (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/4.4fruitandvegwithphilwang-bishakali-leylahusseinandabigoliahschamaun
4x05,2017-06-26,bpkow9yl:Deborah Frances-White (Herself - Host);r821lnn1:Radu Isac (Himself);w4f6u45r:Avery Edison (Herself);zs45y9m6:Felicity Ward (Herself);irmr1td1:Sindhu Vee (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/4.3birthsmarriagesanddeathswithraduisac-averyedison-felicitywardandsindhuvee
4x06,2017-07-03,bpkow9yl:Deborah Frances-White (Herself - Host);q8e2d6fa:Bisha K Ali (Herself);suxshpu3:Sara Barron (Herself);kfau5phk:Nimco Ali (Herself);nkqn3qjw:Jen Brister (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/4.6catsanddogswithbishakali-sarabarron-nimcoaliandjenbrister
4x07,2017-07-10,bpkow9yl:Deborah Frances-White (Herself - Host);japacokt:Paul Sinha (Himself);lzjpch55:Manu Brueggemann (Himself);irmr1td1:Sindhu Vee (Herself);8uj80z2f:Athena Kugblenu (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/4.7happinesswithpaulsinha-manubrueggemann-sindhuveeandathenakugblenu
4x08,2017-07-17,bpkow9yl:Deborah Frances-White (Herself - Host);r821lnn1:Radu Isac (Himself);asf8b4co:Inel Tomlinson (Himself);59gmixwl:Desiree Burch (Herself);2yhmql5w:Jo Farrugia (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/globalpillage4.8allatseawithraduisac-ineltomlinson-desireeburchandjofarrugia
Fx01,2017-07-20,bpkow9yl:Deborah Frances-White (Herself - Host);irmr1td1:Sindhu Vee (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);,https://www.acast.com/globalpillage/globalpillagefilmclub-episode1-thebigsick
5x01,2017-11-06,bpkow9yl:Deborah Frances-White (Herself - Host);0s8zb4lf:Rose Matafeo (Herself);w4f6u45r:Avery Edison (Herself);z013vflf:Cal Wilson (Herself);8o7s767y:Sarah Bennetto (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/5.1twitterwithrosematafeo-averyedison-calwilsonandsarahbennetto
5x02,2017-11-13,bpkow9yl:Deborah Frances-White (Herself - Host);r821lnn1:Radu Isac (Himself);0s8zb4lf:Rose Matafeo (Herself);kbz6lxs8:Steve Ali (Himself);z013vflf:Cal Wilson (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/5.2x-ratedwithraduisac-rosematafeo-stevealiandcalwilson
5x03,2017-11-20,bpkow9yl:Deborah Frances-White (Herself - Host);jtf52r5g:Katie Mulgrew (Herself);aftia5ep:Francesco de Carlo (Himself);q8e2d6fa:Bisha K Ali (Herself);jllvepaf:Jake Howie (Himself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/5.3sciencewithkatiemulgrew-francescodecarlo-bishakaliandjakehowie
5x04,2017-11-27,bpkow9yl:Deborah Frances-White (Herself - Host);s00efvpd:Yassmin Abdel-Magied (Herself);aftia5ep:Francesco de Carlo (Himself);y2e6i9ih:Kemah Bob (Herself);q8e2d6fa:Bisha K Ali (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/5.4warwithyassminabdel-magied-francescodecarlo-kemahbobandbishakali
5x05,2017-12-04,bpkow9yl:Deborah Frances-White (Herself - Host);pyqgtpx8:David Baddiel (Himself);8uj80z2f:Athena Kugblenu (Herself);atwk9hjo:Zoe Coombs Marr (Herself);qa5s3f3t:Phil Wang (Himself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/5.5breadwithdavidbaddiel-athenakugblenu-zoecoombsmarrandphilwang
5x06,2017-12-11,bpkow9yl:Deborah Frances-White (Herself - Host);1m692m9k:Nat Luurtsema (Herself);kbz6lxs8:Steve Ali (Himself);oqesk10b:Iszi Lawrence (Herself);8uj80z2f:Athena Kugblenu (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/nationalheroeswithnatluurtsema-steveali-iszilawrenceandathenakugblenu
5x0X,2017-12-24,bpkow9yl:Deborah Frances-White (Herself - Host);59gmixwl:Desiree Burch (Herself);aftia5ep:Francesco de Carlo (Himself);5l0pn3tm:Rosie Jones (Herself);evru4wjz:Jessica Fostekew (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/globalpillage5.xspecialyuletidewintervalsolsticeedition2017
