Episode,Date,Guests (Himself/Herself - Role),References
8x07,2014-10-10,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);xd976g6t:Pixie Lott (Herself);5b7c7ogu:Robbie Fowler (Himself);nn71jpyb:David Walliams (Himself);,
8x08,2014-10-17,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);9b46vz01:Johnny Vegas (Himself);mc5pks81:Gianfranco Zola (Himself);h43fe62w:Jenny Jones (Herself);,
9x01,2015-05-15,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);awr4cuq5:Ian Poulter (Himself);ysvv93ea:Josh Widdicombe (Himself);clhkr952:Olivia Wayne (Herself);,
9x02,2015-05-22,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);m7qnupci:Jennifer Saunders (Herself);8osc35ur:Alex Brooker (Himself);ogx4p1mj:Wojciech Szczęsny (Himself);,
9x03,2015-05-29,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);h43fe62w:Jenny Jones (Herself);rhnnr6an:Robbie Savage (Himself);fyj6xicj:Anthony Joshua (Himself);tiewbgqw:Jimmy Carr (Himself);,
9x04,2015-06-05,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);vuphunhw:Trevor Noah (Himself);8tpdz8ji:Patrick Kluivert (Himself);s9sntubt:Heather Watson (Herself);,
9x05,2015-06-12,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);nsrmafnv:Peter Schmeichel (Himself);h43fe62w:Jenny Jones (Herself);ysvv93ea:Josh Widdicombe (Himself);,
9x06,2015-06-19,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);qlrndhyl:Amanda Holden (Herself);5d7577dg:John Barnes (Himself);4lzawlf5:Aisling Bea (Herself);,
9x07,2015-06-25,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);vyl2gnou:Tom Daley (Himself);bj49clkr:Katarina Johnson-Thompson (Herself);9k3xrhyo:Romesh Ranganathan (Himself);,
9x08,2015-07-03,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);om2iuo4o:Gabby Logan (Herself);66ftg5eh:Micky Flanagan (Himself);dcyxpeeq:Kevin Nolan (Himself);,
10x01,2016-01-07,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);varfhn88:Mel C (Herself);nn71jpyb:David Walliams (Himself);k03l4jh7:Andy Carroll (Himself),
10x02,2016-01-14,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);4lzawlf5:Aisling Bea (Herself);rmqporpc:Jade Jones (Himself);ezum7f40:Noel Fielding (Himself);n6jxkaze:Aston Merrygold (Himself);a88luya5:Ashley Cole (Himself);,
