Episode,Date,Guests (Himself/Herself - Role),References
12x03,2017-11-11,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);yzcnla0i:Geoff Norcott (Himself),http://www.bbc.co.uk/programmes/b09cmr6y
12x04,2017-11-18,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);3astnqkc:Tanyalee Davis (Herself),http://www.bbc.co.uk/programmes/b09fzp5n
12x05,2017-11-25,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);x9y0q5f5:Dara O'Briain (Himself),http://www.bbc.co.uk/programmes/b09gy7bw
12x06,2017-12-09,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);rkv5xnv2:Tania Edwards (Herself),https://www.bbc.co.uk/programmes/b09hd80c
12x07,2017-12-16,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);qe4nnl4n:Susie McCabe (Herself),https://www.bbc.co.uk/programmes/b09j0fqx
13x01,2018-04-28,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);02u2qjhq:Wendy Wason (Herself),https://www.bbc.co.uk/programmes/b0b0gpcy
13x02,2018-05-04,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);jtkbv70w:Zoe Lyons (Herself),https://www.bbc.co.uk/programmes/b0b0wm2m
13x03,2018-05-12,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);uhxw9vxb:Tiffany Stevenson (Herself),https://www.bbc.co.uk/programmes/b0b0wqm7
13x04,2018-05-19,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);27g5s77i:Angela Barnes (Herself),https://www.bbc.co.uk/programmes/b0b1cn9b
13x05,2018-05-26,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);i4lf8a8r:Martin Mor (Himself),https://www.bbc.co.uk/programmes/b0b3k338
13x06,2018-06-02,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);zo3jwlbl:Ruairi Woods (Himself),https://www.bbc.co.uk/programmes/b0b4ktl3
