Episode,Date,Guests (Himself/Herself - Role),References
5x05,1970-10-12,oncin0w0:Frank Muir (Himself - Team Captain);owqjp6fy:Moira Lister (Herself);qrwvg9xr:Ted Moult (Himself);bmibqu3h:Geoffrey Wheeler (Himself);m8c49fyq:Jennifer Clulow (Herself);wznerkya:Michael Hordern (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/79010aa3b42645bc86524aa0f10022ce
5x06,1970-10-19,oncin0w0:Frank Muir (Himself - Team Captain);owqjp6fy:Moira Lister (Herself);qrwvg9xr:Ted Moult (Himself);bmibqu3h:Geoffrey Wheeler (Himself);m8c49fyq:Jennifer Clulow (Herself);wznerkya:Michael Hordern (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/82c46a8f48874df9abdad2b4fdea3d77
5x07,1970-10-26,oncin0w0:Frank Muir (Himself - Team Captain);rlzqa2sb:Marjorie Proops (Herself);y1ondm0z:Robin Ray (Himself);bmibqu3h:Geoffrey Wheeler (Himself);ac3z56jb:Joanna Jones (Herself);yg0ozo5l:Fyfe Robertson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/3adcc80523b743f8ac616c7a4ef76dda
5x08,1970-11-02,oncin0w0:Frank Muir (Himself - Team Captain);rlzqa2sb:Marjorie Proops (Herself);y1ondm0z:Robin Ray (Himself);bmibqu3h:Geoffrey Wheeler (Himself);ac3z56jb:Joanna Jones (Herself);yg0ozo5l:Fyfe Robertson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/dee79bc85a7b43f2bd532dd37a26c865
5x09,1970-11-09,oncin0w0:Frank Muir (Himself - Team Captain);e55jw3cn:Muriel Pavlow (Herself);vvf9tt4c:Terence Brady (Himself);bmibqu3h:Geoffrey Wheeler (Himself);bju1ksjp:Susan Stranks (Herself);0odyyvvx:Dave Allen (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/be997d2536db450a5x4c6379b5
5x10,1970-11-16,oncin0w0:Frank Muir (Himself - Team Captain);e55jw3cn:Muriel Pavlow (Herself);vvf9tt4c:Terence Brady (Himself);bmibqu3h:Geoffrey Wheeler (Himself);bju1ksjp:Susan Stranks (Herself);0odyyvvx:Dave Allen (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/a3c09692a5374cd3a5xa806047
5x11,1970-11-23,oncin0w0:Frank Muir (Himself - Team Captain);cx7fjuj3:Drusilla Beyfus (Herself);y1ondm0z:Robin Ray (Himself - Host);bmibqu3h:Geoffrey Wheeler (Himself);fc4nhixg:Barbara Blake (Herself);joq2zcet:Jonathan Cecil (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f6c7ddc96d5c47b7bfd80b2ce56625f3
5x12,1970-11-30,oncin0w0:Frank Muir (Himself - Team Captain);cx7fjuj3:Drusilla Beyfus (Herself);y1ondm0z:Robin Ray (Himself - Host);bmibqu3h:Geoffrey Wheeler (Himself);fc4nhixg:Barbara Blake (Herself);joq2zcet:Jonathan Cecil (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/26976c3b29614a689058ac645dcf90c9
5x13,1970-12-07,oncin0w0:Frank Muir (Himself - Team Captain);wel8tcw8:Judith Chalmers (Herself);13c7y2em:David Franklin (Himself);bmibqu3h:Geoffrey Wheeler (Himself);f7ve0oww:Dilys Laye (Herself);3llo1lg2:Peter Haigh (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/547ce46a67af4ef0b6cf0f3094a0e914
5x14,1970-12-14,oncin0w0:Frank Muir (Himself - Team Captain);wel8tcw8:Judith Chalmers (Herself);13c7y2em:David Franklin (Himself);bmibqu3h:Geoffrey Wheeler (Himself);f7ve0oww:Dilys Laye (Herself);3llo1lg2:Peter Haigh (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/ec49abffe8d841e3b9e35d11db0256d1
5x15,1970-12-21,oncin0w0:Frank Muir (Himself - Team Captain);rzuzjxvw:Katharine Whitehom (Herself);67vsv16g:Graham Hill (Himself);bmibqu3h:Geoffrey Wheeler (Himself);01qn8lsd:Wendy Craig (Herself);4qitply7:Ian Wallace (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/70317bc150fb423b9590d12ff512c71c
5x16,1970-12-28,oncin0w0:Frank Muir (Himself - Team Captain);ro1kzis6:Katharine Whitehorn (Herself);67vsv16g:Graham Hill (Himself);bmibqu3h:Geoffrey Wheeler (Himself);01qn8lsd:Wendy Craig (Herself);4qitply7:Ian Wallace (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/1ca3e96b5dac4a0db5x9e91d89
5x17,1971-01-04,oncin0w0:Frank Muir (Himself - Team Captain);4kpxecj5:Angela Douglas (Herself);s765i14b:Deryck Guyler (Himself);bmibqu3h:Geoffrey Wheeler (Himself);wn1yamvj:Nemone Lethbridge (Herself);668ryh8m:Cardew Robinson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/5a500acb81b6446384b42fe97e19b167
5x18,1971-01-11,oncin0w0:Frank Muir (Himself - Team Captain);4kpxecj5:Angela Douglas (Herself);s765i14b:Deryck Guyler (Himself);bmibqu3h:Geoffrey Wheeler (Himself);wn1yamvj:Nemone Lethbridge (Herself);668ryh8m:Cardew Robinson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/1d664d287bdf44baa860c29cfc95a0ef
5x19,1971-01-18,oncin0w0:Frank Muir (Himself - Team Captain);mnryntao:Prunella Scales (Herself);zxms58ns:Roy Dotrice (Himself);bmibqu3h:Geoffrey Wheeler (Himself);ijrgy3k0:Sylvia Anderson (Herself);4bgh3hgu:Clive Dunn (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/29a07f6e93694c3496b3832f5ccdd716
5x20,1971-01-25,oncin0w0:Frank Muir (Himself - Team Captain);mnryntao:Prunella Scales (Herself);zxms58ns:Roy Dotrice (Himself);bmibqu3h:Geoffrey Wheeler (Himself);ijrgy3k0:Sylvia Anderson (Herself);4bgh3hgu:Clive Dunn (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/818c46aafec34c01b42f090ea3e5c573
6x01,1971-06-14,oncin0w0:Frank Muir (Himself - Team Captain);c2lzeirz:Cheryl Kennedy (Herself);67vsv16g:Graham Hill (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);ac3z56jb:Joanna Jones (Herself);6glium8v:Michael Craig (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/6xf1ff410b851d4c61a55ee834
6x02,1971-06-21,wimq9t8v:Patrick Campbell (Himself - Team Captain);ac3z56jb:Joanna Jones (Herself);6glium8v:Michael Craig (Himself);oncin0w0:Frank Muir (Himself - Team Captain);c2lzeirz:Cheryl Kennedy (Herself);67vsv16g:Graham Hill (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/4d53571f5f584828ac61a3d59f5e7248
6x03,1971-06-28,oncin0w0:Frank Muir (Himself - Team Captain);4tfilwdl:Janet Key (Herself);37xdc4by:Julian Orchard (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);etsxk94w:Ann Morrish (Herself);e7o1gtcv:Gyles Brandreth (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/e97fb73064e04a448e4f35735aac1124
6x04,1971-07-05,wimq9t8v:Patrick Campbell (Himself - Team Captain);etsxk94w:Ann Morrish (Herself);e7o1gtcv:Gyles Brandreth (Himself);oncin0w0:Frank Muir (Himself - Team Captain);4tfilwdl:Janet Key (Herself);37xdc4by:Julian Orchard (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/d1cb99c12b0c6x01cde405ac53
6x05,1971-07-12,oncin0w0:Frank Muir (Himself - Team Captain);m8c49fyq:Jennifer Clulow (Herself);apw4lnya:Raymond Baxter (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);1voyh27x:Sue Gerrard (Herself);s7qgx5kx:Donald Sinden (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/09b72ccb8b64456dbd4d183bfc346cbb
6x06,1971-07-19,wimq9t8v:Patrick Campbell (Himself - Team Captain);1voyh27x:Sue Gerrard (Herself);s7qgx5kx:Donald Sinden (Himself);oncin0w0:Frank Muir (Himself - Team Captain);m8c49fyq:Jennifer Clulow (Herself);apw4lnya:Raymond Baxter (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/614cfc829b6xedf4a4741f81f6
6x07,1971-07-26,oncin0w0:Frank Muir (Himself - Team Captain);9n8cdqfe:Zena Walker (Herself);o56qp1u1:Richard Gordon (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);k50ysuy2:Barbara Murray (Herself);2gd8hh8v:Sir John Betjeman (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/6xe0574ab1b0b00b477bedeaa2
6x08,1971-08-02,wimq9t8v:Patrick Campbell (Himself - Team Captain);k50ysuy2:Barbara Murray (Herself);2gd8hh8v:Sir John Betjeman (Himself);oncin0w0:Frank Muir (Himself - Team Captain);9n8cdqfe:Zena Walker (Herself);o56qp1u1:Richard Gordon (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/651efa87af794301aec8400ca94270a7
6x09,1971-08-09,oncin0w0:Frank Muir (Himself - Team Captain);5gkrtpmo:Jenny Hanley (Herself);13c7y2em:David Franklin (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);8yqox0yb:Dinah Sheridan (Herself);ljb1i1yr:Henry Livings (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/6xa8e4463797b809d11af4a68c
6x10,1971-08-16,wimq9t8v:Patrick Campbell (Himself - Team Captain);8yqox0yb:Dinah Sheridan (Herself);ljb1i1yr:Henry Livings (Himself);oncin0w0:Frank Muir (Himself - Team Captain);5gkrtpmo:Jenny Hanley (Herself);13c7y2em:David Franklin (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/ead4fc664cf84939bb5be2466aa4772c
6x11,1971-08-23,oncin0w0:Frank Muir (Himself - Team Captain);4wpwcuhz:Judy Cornwell (Herself);13lnhyr1:George Benson (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);yf7vd5l7:Gay Hamilton (Herself);sqh9xsrc:Timothy Tufnell (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/968b958092c24fb682c7e2badf390d3b
6x12,1971-08-30,wimq9t8v:Patrick Campbell (Himself - Team Captain);yf7vd5l7:Gay Hamilton (Herself);sqh9xsrc:Timothy Tufnell (Himself);oncin0w0:Frank Muir (Himself - Team Captain);4wpwcuhz:Judy Cornwell (Herself);13lnhyr1:George Benson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/5abf9e1e72724f228425c675444ec231
6x13,1971-09-06,oncin0w0:Frank Muir (Himself - Team Captain);1lso1zpd:Tamara Ustinov (Herself);kap8cuhk:Leslie Phillips (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);o4tvs9gu:Suzanne Neve (Herself);a1l03jv5:William Mervyn (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/6x6x924fe7b7968e156b
6x14,1971-09-13,wimq9t8v:Patrick Campbell (Himself - Team Captain);o4tvs9gu:Suzanne Neve (Herself);a1l03jv5:William Mervyn (Himself);oncin0w0:Frank Muir (Himself - Team Captain);1lso1zpd:Tamara Ustinov (Herself);kap8cuhk:Leslie Phillips (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/9d3b4eda992d43e98d0ef5b7ceaf92d1
6x15,1971-09-20,oncin0w0:Frank Muir (Himself - Team Captain);tnbw1f3m:Honor Blackman (Herself);4cfc5b4g:William Davis (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);q947ultx:Frank Windsor (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/8bea0d729eb84efa816f3fa5b7d7f921
6x16,1971-09-27,wimq9t8v:Patrick Campbell (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);q947ultx:Frank Windsor (Himself);oncin0w0:Frank Muir (Himself - Team Captain);tnbw1f3m:Honor Blackman (Herself);4cfc5b4g:William Davis (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f9da7158487e415fa99412ae6effc03d
6x17,1971-10-04,oncin0w0:Frank Muir (Himself - Team Captain);sx8uz7a4:Jenny Agutter (Herself);94j2o7qv:William Franklyn (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);zmq27kwx:Dawn Addams (Herself);oaeoo76e:Richard Vernon (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/5233ffd31bdd400e93ced122bd3493ff
6x18,1971-10-11,wimq9t8v:Patrick Campbell (Himself - Team Captain);zmq27kwx:Dawn Addams (Herself);oaeoo76e:Richard Vernon (Himself);oncin0w0:Frank Muir (Himself - Team Captain);sx8uz7a4:Jenny Agutter (Herself);94j2o7qv:William Franklyn (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/831f3e3d32d147e4ab192bb4583ede4a
6x19,1971-10-18,oncin0w0:Frank Muir (Himself - Team Captain);mql1nff8:Sara Leighton (Herself);a8faw2uo:Michael Birkett (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);r63bo82o:Ann Bell (Herself);bcg9e0lz:James Villiers (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/1da1a93bccc74834b19485f46323e908
6x20,1971-10-25,wimq9t8v:Patrick Campbell (Himself - Team Captain);r63bo82o:Ann Bell (Herself);bcg9e0lz:James Villiers (Himself);oncin0w0:Frank Muir (Himself - Team Captain);mql1nff8:Sara Leighton (Herself);a8faw2uo:Michael Birkett (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/91c03899c94a4c118558bdc7e0d0a28c
6x21,1971-11-01,oncin0w0:Frank Muir (Himself - Team Captain);v88zqr54:Celia Hammond (Herself);anx0aq5q:Humphrey Lyttelton (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);rcefx49g:Julia Foster (Herself);pali8hyz:Bernard Cribbins (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/b510d80ea54146b28d1fc8a4fcdd9d26
6x22,1971-11-15,wimq9t8v:Patrick Campbell (Himself - Team Captain);rcefx49g:Julia Foster (Herself);pali8hyz:Bernard Cribbins (Himself);oncin0w0:Frank Muir (Himself - Team Captain);v88zqr54:Celia Hammond (Herself);anx0aq5q:Humphrey Lyttelton (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/30ab42d7e16e44e59897dd74633fc5ec
6x23,1971-11-22,oncin0w0:Frank Muir (Himself - Team Captain);ht7bwsyk:Heather Sears (Herself);43n5nhdl:George Melly (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);ptfjvocs:Nerys Hughes (Herself);yrid5dh4:John Alderton (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f7b7d81282f04ad99376dcce8f193f8d
6x24,1971-11-29,wimq9t8v:Patrick Campbell (Himself - Team Captain);6444dgsk:Neirys Hughes (Herself);yrid5dh4:John Alderton (Himself);oncin0w0:Frank Muir (Himself - Team Captain);ht7bwsyk:Heather Sears (Herself);43n5nhdl:George Melly (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/20a3d150067b4986aaf63bb175e57e42
6x25,1971-12-06,oncin0w0:Frank Muir (Himself - Team Captain);u2hxfkcd:Madeline Smith (Herself);g69qoivt:David Langton (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);ocbnnh51:Isabel Dean (Herself);xqao4zoh:John Julius Norwich (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/371c970c431b4ad1aaf306672bb4a860
6x26,1971-12-13,wimq9t8v:Patrick Campbell (Himself - Team Captain);ocbnnh51:Isabel Dean (Herself);xqao4zoh:John Julius Norwich (Himself);oncin0w0:Frank Muir (Himself - Team Captain);u2hxfkcd:Madeline Smith (Herself);g69qoivt:David Langton (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f270ba0f41004cb4bf5758b0d6222deb
6x27,1971-12-20,oncin0w0:Frank Muir (Himself - Team Captain);oxqbx0dg:Angela Browne (Herself);niu331uj:Richard Briers (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);bhe3dzee:Margaret Tyzack (Herself);lv6mv9ki:Francis Matthews (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/e91e6c8b9633469f97c70a241b266df7
6x28,1971-12-27,wimq9t8v:Patrick Campbell (Himself - Team Captain);bhe3dzee:Margaret Tyzack (Herself);lv6mv9ki:Francis Matthews (Himself);oncin0w0:Frank Muir (Himself - Team Captain);oxqbx0dg:Angela Browne (Herself);niu331uj:Richard Briers (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7e6xb94b14814c61329e55d2c8
6x29,1972-01-03,oncin0w0:Frank Muir (Himself - Team Captain);09scnwi1:Paula Wilcox (Herself);m04mxaqq:Miles Kington (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);nw4y4ost:Glynis Johns (Herself);xtj60ueq:Bill Simpson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/2d19de7349f2486ca14c8244f9b967aa
6x30,1972-01-10,wimq9t8v:Patrick Campbell (Himself - Team Captain);nw4y4ost:Glynis Johns (Herself);xtj60ueq:Bill Simpson (Himself);oncin0w0:Frank Muir (Himself - Team Captain);09scnwi1:Paula Wilcox (Herself);m04mxaqq:Miles Kington (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/373d14befea1405889cc2bb7458c86e1
6x31,1972-01-17,oncin0w0:Frank Muir (Himself - Team Captain);uheui8dr:Fanny Cradock (Herself);r2evoq9e:John Wells (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);4kpxecj5:Angela Douglas (Herself);38gcv4rg:Michael Bentine (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7e4d3136a559406a99cff6x4db
6x32,1972-01-24,wimq9t8v:Patrick Campbell (Himself - Team Captain);4kpxecj5:Angela Douglas (Herself);38gcv4rg:Michael Bentine (Himself);oncin0w0:Frank Muir (Himself - Team Captain);uheui8dr:Fanny Cradock (Herself);r2evoq9e:John Wells (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/70c4918f3f8f471885c3f0d34760b327
6x33,1972-01-31,oncin0w0:Frank Muir (Himself - Team Captain);ro1kzis6:Katharine Whitehorn (Herself);bxuoqxn4:Patrick Cargill (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);x35tn12w:Rosemary Leach (Herself);tarh9p4y:Denis Norden (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/967c99f754144d8597805ed16c2d706b
6x34,1972-02-07,wimq9t8v:Patrick Campbell (Himself - Team Captain);x35tn12w:Rosemary Leach (Herself);tarh9p4y:Denis Norden (Himself);oncin0w0:Frank Muir (Himself - Team Captain);ro1kzis6:Katharine Whitehorn (Herself);bxuoqxn4:Patrick Cargill (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/177ab514c56f46078d26a85d0f08e199
7x01,1972-11-13,oncin0w0:Frank Muir (Himself - Team Captain);37k3h1qw:Anna Massey (Herself);8ja90sai:Tom Stoppard (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);roi75cp2:Pauline Collins (Herself);nj6cvso0:Edward Woodward (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/d62475a31f3343b2afce20f3ab408d89
7x02,1972-11-20,wimq9t8v:Patrick Campbell (Himself - Team Captain);roi75cp2:Pauline Collins (Herself);nj6cvso0:Edward Woodward (Himself);oncin0w0:Frank Muir (Himself - Team Captain);37k3h1qw:Anna Massey (Herself);8ja90sai:Tom Stoppard (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/598fbf3467a3444781a1c39b20fee6b9
7x03,1972-11-27,oncin0w0:Frank Muir (Himself - Team Captain);zmq27kwx:Dawn Addams (Herself);2krdo89a:Alan Coren (Himself);oe5nvaul:Morag Hood (Herself);arc52orw:John Carson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/02723de7fda248b98e1f39cc3ea24199
7x04,1972-12-04,wimq9t8v:Patrick Campbell (Himself - Team Captain);oe5nvaul:Morag Hood (Herself);arc52orw:John Carson (Himself);oncin0w0:Frank Muir (Himself - Team Captain);zmq27kwx:Dawn Addams (Herself);2krdo89a:Alan Coren (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/ab7xa04e63b90fd98955e8dc63
7x05,1972-12-11,oncin0w0:Frank Muir (Himself - Team Captain);j16n220a:Jacky Gillott (Herself);ndsj6krb:Andre Previn (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);qudj2xew:Peter Jones (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/5e53122f47df4eb6825dcb1cdfa6e2e8
7x06,1972-12-18,wimq9t8v:Patrick Campbell (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);qudj2xew:Peter Jones (Himself);oncin0w0:Frank Muir (Himself - Team Captain);j16n220a:Jacky Gillott (Herself);ndsj6krb:Andre Previn (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/63278eefe8df463485ca8557cbc4bc67
7x07,1972-12-25,oncin0w0:Frank Muir (Himself - Team Captain);p5o3ewu6:Jean Marsh (Herself);m04mxaqq:Miles Kington (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);y1mqma3l:Anne Stallybrass (Herself);sgvchb2c:Douglas Fairbanks (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f4d8cc1d7x91c7afcbc6de130e
7x08,1973-01-01,wimq9t8v:Patrick Campbell (Himself - Team Captain);y1mqma3l:Anne Stallybrass (Herself);e6p1zj67:Douglas Fairbanks Jr (Himself);oncin0w0:Frank Muir (Himself - Team Captain);p5o3ewu6:Jean Marsh (Herself);m04mxaqq:Miles Kington (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/e89ab85f42544db3b0b4bb7265b226a3
7x09,1973-01-08,oncin0w0:Frank Muir (Himself - Team Captain);6i6t37cn:Thora Hird (Herself);0hvlut8s:Chris Bonington (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);m9ny6g8w:Vicki Hodge (Herself);8z9le298:Nigel Davenport (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/b839c7xa89bf51411e44ec52b3
7x10,1973-01-15,wimq9t8v:Patrick Campbell (Himself - Team Captain);m9ny6g8w:Vicki Hodge (Herself);8z9le298:Nigel Davenport (Himself);oncin0w0:Frank Muir (Himself - Team Captain);6i6t37cn:Thora Hird (Herself);0hvlut8s:Chris Bonington (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7xd7x18527f801aabe28
7x11,1973-01-18,,http://genome.ch.bbc.co.uk/549dcd1bb8ca42b682e2d388d7ece8b5
7x12,1973-01-22,oncin0w0:Frank Muir (Himself - Team Captain);zdhqvuoa:Ann Firbank (Herself);lifi8uxl:Gordon Jackson (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);7f2tt2gk:Rita Tushingham (Herself);67vsv16g:Graham Hill (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/90eed54dfba14cc4ba0c4f63cee8e226
7x13,1973-01-29,wimq9t8v:Patrick Campbell (Himself - Team Captain);7f2tt2gk:Rita Tushingham (Herself);67vsv16g:Graham Hill (Himself);oncin0w0:Frank Muir (Himself - Team Captain);zdhqvuoa:Ann Firbank (Herself);lifi8uxl:Gordon Jackson (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/0492d3a208bc4842b7x0b4cf7d
7x14,1973-02-05,oncin0w0:Frank Muir (Himself - Team Captain);1hsiw8kq:Christianna Brand (Herself);2nkh8m8e:James Maxwell (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);up9swvco:Janet Suzman (Herself);dxcfgjd8:Paul Daneman (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/cf40ed229b8441aa98f914d63b557838
7x15,1973-02-12,wimq9t8v:Patrick Campbell (Himself - Team Captain);up9swvco:Janet Suzman (Herself);dxcfgjd8:Paul Daneman (Himself);oncin0w0:Frank Muir (Himself - Team Captain);1hsiw8kq:Christianna Brand (Herself);2nkh8m8e:James Maxwell (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/246dc9d4c5b148cb95ad11329de73def
7x16,1973-02-19,oncin0w0:Frank Muir (Himself - Team Captain);dnpqm6py:Jessica Benton (Herself);scwzrb3v:Michael Wilding (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);23oxzds5:Eileen Atkins (Herself);q5w4hr9g:Jim Dale (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/b6a4f75083c6469891fc335d55b6d11e
7x17,1973-02-26,wimq9t8v:Patrick Campbell (Himself - Team Captain);23oxzds5:Eileen Atkins (Herself);q5w4hr9g:Jim Dale (Himself);oncin0w0:Frank Muir (Himself - Team Captain);dnpqm6py:Jessica Benton (Herself);scwzrb3v:Michael Wilding (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/ef2d28177e974b7bbbe9c3f7x6
7x18,1973-03-05,oncin0w0:Frank Muir (Himself - Team Captain);579rq1jy:Rachel Roberts (Herself);r0i9cs5r:Brian Redhead (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);1qtzajw7:Angela Scoular (Herself);q947ultx:Frank Windsor (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7e787658b7xd7dabe895d0bc20
7x19,1973-03-12,wimq9t8v:Patrick Campbell (Himself - Team Captain);1qtzajw7:Angela Scoular (Herself);q947ultx:Frank Windsor (Himself);oncin0w0:Frank Muir (Himself - Team Captain);579rq1jy:Rachel Roberts (Herself);r0i9cs5r:Brian Redhead (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/63fd4a630a4942f7xfe6e1fd90
