Episode,Date,Guests (Himself/Herself - Role)
4x42,2008-12-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);qm3maccg:Christine Anu (Herself);ft7jh50w:Geoffery Rush (Himself);jv4w409s:Hamish Blake (Himself);zs45y9m6:Felicity Ward (Herself);,
5x01,2009-02-04,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ys8ros5z:Rebecca Barnard (Herself);pis76ssm:Dave O'Neil (Himself);a8dzx5lu:Guy Pearce (Himself);zs45y9m6:Felicity Ward (Herself);,
5x02,2009-02-11,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ka0o09x8:Antoinette Halloran (Herself);88ik15vb:Heath Franklin (Himself);8y5w9zg9:Bruce Woodley (Himself);leej2bom:Michelle Laurie (Herself);,
5x03,2009-02-18,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);fu5odlhg:Georgie Parker (Herself);jv4w409s:Hamish Blake (Himself);g8ky7h3e:Allan Zavod (Himself);7aogi77k:Stephen Curry (Himself);,
5x04,2009-02-25,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);9nhjaj6u:Sharon Jones (Herself);4lc55q1h:Tommy Dean (Himself);dbrad9kt:David Bridie (Himself);xsf155sh:Amanda Keller (Herself);,
5x05,2009-03-04,,
5x06,2009-03-11,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ihn3iyot:John Wood (Himself);90whlfx8:Max Sharam (Himself);5c352n6d:Danny Bhoy (Himself);rspdd722:Denise Scott (Herself);5lq5uzg8:Tim Neal (Himself);,
5x07,2009-03-18,,
5x08,2009-03-25,,
5x09,2009-04-01,,
5x10,2009-04-08,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);y2neiu60:Luka Bloom (Himself);fg5hgyd8:Katarina Kroslakova (Herself);wi5ee7f5:Pete Helliar (Himself);8bo7uc6m:Adam Rozenbachs (Himself);,
5x11,2009-04-15,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);wogt24wk:Wes Carr (Himself);qpipegsh:Jim Keays (Himself);jwnujzvg:Geraldine Quinn (Herself);jv4w409s:Hamish Blake (Himself);,
5x12,2009-04-22,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);d1ngy3a3:Suggs (Himself);geyv59m7:Jade Macrae (Herself);6egq5ot8:Stephen K. Amos (Himself);w6h1bytz:Steve Coogan (Himself);,
5x13,2009-04-29,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);kyh1juoj:Kram (Himself);k90x0hwf:Pete Smith (Himself);w7eajh5g:Rusty Berther (Himself);jcw0a8nt:Gina Riley (Herself);,
5x14,2009-05-06,,
5x15,2009-05-13,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);55t7lvnk:Kate Miller-Heidke (Herself);18qerva7:Bart Willoughby (Himself);chvc47rs:Mike Keats (Himself);jv4w409s:Hamish Blake (Himself);,
5x16,2009-05-20,,
5x17,2009-05-27,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);mb0f642k:Chris Bailey (Himself);7swc003m:Silvie Palladino (Herself);02ep80jm:Shane Jacobson (Himself);pis76ssm:Dave O'Neil (Himself);,
5x18,2009-06-03,,
5x19,2009-06-10,,
5x20,2009-06-17,,
5x21,2009-06-24,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);5ti76cah:Iain Hewitson (Himself);bimqvovx:Shelley Hartland (Herself);h05d7vbw:Mike Wilmot (Himself);iuefqh8a:Janeane Garofalo (Herself);,
5x22,2009-07-01,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);13k352bq:Brett Kelly (Himself);z925fttt:Paris Wells (Herself);rspdd722:Denise Scott (Herself);80836340:Dave Hughes (Himself);,
5x23,2009-07-08,,
5x24,2009-07-15,,
5x25,2009-07-22,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);b6qa9ttg:Murray Cook (Himself);pis76ssm:Dave O'Neil (Himself);u1jzzdo1:Ella Hooper (Herself);8bo7uc6m:Adam Rozenbachs (Himself);,
5x26,2009-07-29,,
5x27,2009-08-05,,
5x28,2009-08-12,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);u7mq3jp5:Matt Taylor (Himself);3godjwyu:Jane Rutter (Herself);w7eajh5g:Rusty Berther (Himself);rspdd722:Denise Scott (Herself);,
5x29,2009-08-19,,
5x30,2009-08-26,,
5x31,2009-09-02,,
5x32,2009-09-09,,
5x33,2009-09-16,,
5x34,2009-09-23,,
5x35,2009-09-30,,
5x36,2009-10-07,,
5x37,2009-10-14,,
5x38,2009-10-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);tvpn402s:Suze DeMarchi (Herself);bmjnn2ss:Chip Monck (Himself);o7fyqsem:Rich Hall (Himself);1rtqz52s:Russell Kane (Himself);,
5x39,2009-10-28,,
5x40,2009-11-04,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);kg6vbm76:Jordie Lane (Himself);zliqxsux:CW Stoneking (Himself);jv4w409s:Hamish Blake (Himself);rspdd722:Denise Scott (Herself);,
5x41,2009-11-11,,
5x42,2009-11-18,,
5x43,2009-12-20,,
6x01,2010-02-03,,
6x02,2010-02-10,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);bo731uax:Dave Faulkner (Himself);c59k2og7:Sarah Blasko (Herself);z013vflf:Cal Wilson (Herself);jv4w409s:Hamish Blake (Himself);,
6x03,2010-02-17,,
6x04,2010-02-24,,
6x05,2010-03-03,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);0ivoo0uv:Scott Carne (Himself);8qwoywd4:Florence Welch (Herself);u59d9hld:Meshel Laurie (Herself);sqzjrjan:Dave Callan (Himself);,
6x06,2010-03-10,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);qix8nke7:Carl Cox (Himself);uxhb523e:Neko Case (Herself);qv4406yo:Rusty Bertha (Himself);pis76ssm:Dave O'Neil (Himself);,
6x07,2010-03-17,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);qppyyata:J Mascis (Himself);ka0o09x8:Antoinette Halloran (Herself);otgx4neo:Jason Cook (Himself);me1djtrk:Colin Lane (Himself);,
6x08,2010-03-24,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);0hqjx014:Patti Newton (Herself);mlzeru35:Chris Darling (Himself);1mjs7rzr:Fiona O'Loughlan (Herself);aiuzp8be:Eddie Ifft (Himself);,
6x09,2010-03-31,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);9m6owyyn:Collette Mann (Herself);qfbpz6e8:Paul Dempsey (Himself);nigw9t2i:Tony Martin (Himself);z013vflf:Cal Wilson (Herself);,
6x10,2010-04-07,,
6x11,2010-04-14,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);wl6ivvar:Amanda Palmer (Herself);9nnu2kfl:Joe Chindamo (Himself);71hnfpck:Phil Nichol (Himself);1s3haluy:Scott Edgar (Himself);,
6x12,2010-04-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);hutbg62u:Doc Neeson (Himself);w2y87us0:Lara Mulcahy (Herself);fjf9fx5b:Rich Fulcher (Himself);u59d9hld:Meshel Laurie (Herself);,
6x13,2010-04-28,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);44j9eauf:Darlene Love (Herself);e6jfmghq:Darren Cordeux (Himself);haw49h0a:Steve Hughes (Himself);no2m03i6:Reginald D Hunter (Himself);,
6x14,2010-05-05,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);182vyke2:Mark Holden (Himself);304e2mvc:Amandah Wilkinson (Herself);zs45y9m6:Felicity Ward (Herself);jv4w409s:Hamish Blake (Himself);,
6x15,2010-05-12,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ffa29no9:Meat Loaf (Himself);ldyk8sf7:Adalita (Herself);2mp3k017:Jimeoin (Himself);ussrvi1t:Magda Szubanski (Herself);fu2to1f9:Freshwater Trio (Themselves);,
6x16,2010-05-19,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);wogt24wk:Wes Carr (Himself);qpipegsh:Jim Keays (Himself);jwnujzvg:Geraldine Quinn (Herself);jv4w409s:Hamish Blake (Himself);,
6x17,2010-05-26,,
6x18,2010-06-02,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);e4j0xfns:Bob Bozman (Himself);z3l44iwv:Beth Neilson Chapman (Herself);bnpvw1re:Craig Hill (Himself);rspdd722:Denise Scott (Herself);,
6x19,2010-06-09,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);lr1u86o6:John Foreman (Himself);zhe92ejy:Mary Gauthier (Herself);g76kowkq:Kitty Flanagan (Herself);4lc55q1h:Tommy Dean (Himself);uns0qez4:The Break (Themselves);,
6x20,2010-06-16,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);4ek9ey8x:Felix Buxton (Himself);pn8og1v3:Mark Opitz (Himself);u59d9hld:Meshel Laurie (Herself);ji26ql57:Damian Callinan (Himself);,
6x21,2010-06-23,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);qtarkwm1:Amber Lawrence (Herself);ljokr1bq:Lisa Lambert (Herself);2mp3k017:Jimeoin (Himself);nigw9t2i:Tony Martin (Himself);,
6x22,2010-06-30,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);bf23acug:Christa Hughes (Herself);d8lthlet:Rohan Brooks (Himself);b5tvu0hk:Andrew O'Neill (Himself);jv4w409s:Hamish Blake (Himself);,
6x23,2010-07-07,,
6x24,2010-07-14,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);8e5aa4z6:Jacqueline Porter (Herself);xp4p9ot6:Ron Peno (Himself);u59d9hld:Meshel Laurie (Herself);llmqf503:Des Bishop (Himself);,
6x25,2010-07-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);3ex2raxo:Sam Moran (Himself);jmcrp2c1:Gemma Ray (Herself);hau4fgyy:Tom Binns (Himself);pis76ssm:Dave O'Neil (Himself);,
6x26,2010-07-28,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);nm8z9d39:Felicity Urquhart (Herself);v5dilpsd:Hannah Gadsby (Herself);ow6q6231:Phil Jamieson (Himself);wtzft1x0:Ross Noble (Himself);,
6x27,2010-08-04,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);remjgzbd:Brian McFadden (Himself);swyov7js:Megan Washington (Herself);76r85g0g:Gina Yashere (Herself);ji26ql57:Damian Callinan (Himself);,
6x28,2010-08-11,,
6x29,2010-08-18,,
6x30,2010-08-25,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);hxmdm76y:Ann Vriend (Herself);j4bsqoyv:Steve Kilbey (Himself);tll8sm0h:John Richardson (Himself);pis76ssm:Dave O'Neil (Himself);,
6x31,2010-09-01,,
6x32,2010-09-08,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);i8nukfqe:Benjamin Northey (Himself);bf5mc9zl:Katrina Noorbergen (Herself);c1k09owo:Greg Behrendt (Himself);rspdd722:Denise Scott (Herself);,
6x33,2010-09-15,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);kwtbxuqx:Casey Bennetto (Himself);5yw66sca:Tim Vine (Himself);jtmvvti6:Kamahl (Himself);u59d9hld:Meshel Laurie (Herself);,
6x34,2010-09-22,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);muzmmrmv:Little Pattie (Herself);n222e2kj:Paul Stewart (Himself);k4lp8fgq:Francesca Martinez (Herself);wtzft1x0:Ross Noble (Himself);,
6x35,2010-09-29,,
6x36,2010-10-05,,
6x37,2010-12-24,,
7x01,2011-05-04,,
7x02,2011-05-11,,
7x03,2011-05-18,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);me1djtrk:Colin Lane (Himself);b9uvpg9b:Anthony Warlow (Himself);6tpu3jy2:Grace Woodroofe (Herself);jv4w409s:Hamish Blake (Himself);,
7x04,2011-05-25,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);yejcv2sa:Marcia Hines (Herself);p0cxqxq8:Justin Heazlewood (Himself);z44lfcrf:Shaun Diviney (Himself);halzcnur:Peter Helliar (Himself);,
7x05,2011-06-01,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);u80gvodp:Vince Jones (Himself);bx18p6wf:Matt Lee (Himself);u59d9hld:Meshel Laurie (Herself);1s3haluy:Scott Edgar (Himself);,
7x06,2011-06-08,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);r2hddcto:Christie Whelan (Herself);4lc55q1h:Tommy Dean (Himself);1es4qv40:Brian Mannix (Himself);pis76ssm:Dave O'Neil (Himself);,
7x07,2011-06-22,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ig6wahvp:Ben Folds (Himself);n41jetat:Adam Richard (Himself);4xzp8pkv:Jane Badler (Herself);rspdd722:Denise Scott (Herself);,
7x08,2011-06-29,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ccaprvbn:Glenn Wheatley (Himself);dk7t3ns6:MC Azmarino (Himself);4lc55q1h:Tommy Dean (Himself);halzcnur:Peter Helliar (Himself);,
7x09,2011-07-13,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);6dhvamnb:Finbar Furey (Himself);1st9ulgq:Shane Nicholson (Himself);1s3haluy:Scott Edgar (Himself);pis76ssm:Dave O'Neil (Himself);,
7x10,2011-07-20,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);71wve5zk:Diesel (Himself);a90kpnnh:Chris Botti (Himself);dhja8d7d:Judith Lucy (Herself);ji26ql57:Damian Callinan (Himself);,
7x11,2011-07-27,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);5ckm5wjh:Courtney Taylor-Taylor (Herself);jwnujzvg:Geraldine Quinn (Herself);1s3haluy:Scott Edgar (Himself);wi5ee7f5:Pete Helliar (Himself);,
7x12,2011-08-03,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);6trmmlmh:Kellie Dickerson (Herself);4lc55q1h:Tommy Dean (Himself);hjj2fkc3:Quan Yeomans (Himself);z013vflf:Cal Wilson (Herself);,
7x13,2011-08-10,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);z925fttt:Paris Wells (Herself);2mp3k017:Jimeoin (Himself);cstb8g29:Iain Grandage (Himself);2x3005z3:Frank Woodley (Himself);,
7x14,2011-08-17,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ioia8ej6:Justin Burford (Himself);u59d9hld:Meshel Laurie (Herself);vl4c2uae:Sharon Millerchip (Herself);pis76ssm:Dave O'Neil (Himself);,
7x15,2011-08-24,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);tfowvzzb:Mic Conway (Himself);3ohpm0zm:Lawrence Mooney (Himself);6yhy0l4d:Marina Prior (Herself);rspdd722:Denise Scott (Herself);,
7x16,2011-08-31,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);v58xn1j8:Wendy Stapleton (Herself);as56ms52:Tom Ballard (Himself);1hwcsuih:Antionette Halloran (Herself);ji26ql57:Damian Callinan (Himself);,
7x17,2011-09-07,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);bbes8zfr:John Williamson (Himself);2mp3k017:Jimeoin (Himself);lm1qgdtm:Leah Flanagan (Herself);pis76ssm:Dave O'Neil (Himself);,
7x18,2011-09-14,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);xxp5dlnt:Iva Davies (Herself);xhk2o0mk:Dave Thornton (Himself);f1syrn7i:Alana Stone (Herself);2x3005z3:Frank Woodley (Himself);,
7x19,2011-09-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);u1jzzdo1:Ella Hooper (Herself);u59d9hld:Meshel Laurie (Herself);t5nxwba2:Richard Gill (Himself);jv4w409s:Hamish Blake (Himself);,
7x20,2011-09-28,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);bwg6c3uo:Jane Clifton (Herself);3ohpm0zm:Lawrence Mooney (Himself);c9shf9oh:Winston McCall (Himself);halzcnur:Peter Helliar (Himself);,
7x21,2011-10-05,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);9nhjaj6u:Sharon Jones (Herself);zs45y9m6:Felicity Ward (Herself);wbcfiomg:Michael Chugg (Himself);4lc55q1h:Tommy Dean (Himself);,
7x22,2011-10-12,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);k5r8a9zg:Patrizio Buanne (Himself);u59d9hld:Meshel Laurie (Herself);hh2mfjid:Pigeon John (Himself);ji26ql57:Damian Callinan (Himself);,
7x23,2011-10-19,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);5ef3n80l:Ross Wilson (Himself);wi5ee7f5:Pete Helliar (Himself);3yder4a2:Bernadette Robinson (Herself);rspdd722:Denise Scott (Herself);,
7x24,2011-10-26,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);cxlsnsof:Lee Kernaghan (Himself);qv4406yo:Rusty Bertha (Himself);8lxy7zmz:Fiona Campbell (Herself);p12hqw4x:Greg Fleet (Himself);,
7x25,2011-11-02,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);kyh1juoj:Kram (Himself);ie1e7wsh:Josh Earl (Himself);duk4ebm5:Hugh Halliday (Himself);pis76ssm:Dave O'Neil (Himself);,
7x26,2011-11-23,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);1s3haluy:Scott Edgar (Himself);v1a7pj9g:Takesha Meshe-Kizart (Herself);rspdd722:Denise Scott (Herself);b7z43cl3:Red Symons (Himself);,
8x01,2014-02-05,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);u59d9hld:Meshel Laurie (Herself);llmqf503:Des Bishop (Himself);e4lz1qll:Jacqui Dark (Herself);p21tcu9e:Jay Watson (Himself);,
8x02,2014-02-12,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);eit9zdf0:Suzi Quatro (Herself);de191gyh:Helen Croome (Herself);ynik4blm:Lewis Hobba (Himself);3ohpm0zm:Lawrence Mooney (Himself);,
8x03,2014-02-19,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);n427h2ta:Clairy Browne (Herself);w4hl5ade:Simon Tedeschi (Himself);qjlxaabi:Luke McGregor (Himself);9mqrgif3:Tom Gleeson (Himself);,
8x04,2014-02-26,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);1353jtrd:Nadia Salemme (Herself);o6vys3kt:Urzila Carlson (Herself);1m6qgqjl:Sean Kelly (Himself);pis76ssm:Dave O'Neil (Himself);,
8x05,2014-03-05,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);v5bdjaaj:Ricki-Lee Coulter (Herself);519uyjh7:DJ Shadow (Himself);9mqrgif3:Tom Gleeson (Himself);if8uumfg:Tegan Higginbotham (Herself);,
8x06,2014-03-12,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);55t7lvnk:Kate Miller-Heidke (Herself);nigw9t2i:Tony Martin (Himself);26sqvuc5:Celia Pacquola (Herself);otnu09z8:Joseph Tawadros (Himself);,
8x07,2014-03-19,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);w81rmxlr:Peter Oxley (Himself);pis76ssm:Dave O'Neil (Himself);as56ms52:Tom Ballard (Himself);6uavg43f:Ashleigh Dallas (Herself);,
8x08,2014-03-26,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);qb9ipvpz:Denise Drysdale (Herself);em1s5fjn:Dan Sultan (Himself);clamg0x3:Ben Mingay (Himself);5ni3t05a:Gen Fricker (Herself);,
8x09,2014-04-02,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);ka0o09x8:Antoinette Halloran (Herself);c1459dp8:Damien Dempsey (Himself);h3jvd5mj:Jason Byrne (Himself);rwxhc32a:Joe Lycett (Himself);,
8x10,2014-04-09,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);myq3shhh:Wilma Smith (Herself);ns9wquuk:Jake Stone (Himself);h6o9xvx5:Kevin Bridges (Himself);qzdunwq0:David O'Doherty (Himself);,
8x11,2014-04-16,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);t5nxwba2:Richard Gill (Himself);xyvqatdi:Ade Edmondson (Himself);zs45y9m6:Felicity Ward (Herself);d9v5vbkt:Shappi Khorsandi (Herself);,
8x12,2014-04-23,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);l456o1y9:Martha Davis (Herself);mse2hck6:Teddy Tahu Rhodes (Himself);2x3005z3:Frank Woodley (Himself);qjlxaabi:Luke McGregor (Himself);cwb00a1a:PHIA (Herself);,
8x13,2014-04-30,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);jft0j87q:Reece Mastin (Himself);icgpnhfo:Emma Matthews (Herself);60p1kurg:Claire Hooper (Herself);pzgzm3yp:Kyle Kinane (Himself);,
